Mogocha;53.7333;119.7666;Russia;12647
Garbahaarey;3.3270;42.2270;Somalia;12652
Sunchales;-30.9329;-61.5666;Argentina;12655
West Monroe;32.5120;-92.1514;United States;12657
Uglegorsk;49.0833;142.0333;Russia;12669
Davidson;35.4862;-80.8271;United States;12684
Frederick;40.1095;-104.9669;United States;12687
Librazhd;41.2000;20.3667;Albania;12691
Lilburn;33.8887;-84.1379;United States;12700
Ziniare;12.5770;-1.2930;Burkina Faso;12703
Bubanza;-3.0833;29.3667;Burundi;12728
Glendale;43.1288;-87.9277;United States;12728
Diebougou;10.9520;-3.2480;Burkina Faso;12732
Wickliffe;41.6072;-81.4690;United States;12736
Saint Ann;38.7266;-90.3871;United States;12737
Grimes;41.6775;-93.7946;United States;12742
Federal Heights;39.8651;-105.0154;United States;12744
Panama City Beach;30.2369;-85.8774;United States;12757
Kamuli;0.9472;33.1197;Uganda;12764
Dover;40.5302;-81.4805;United States;12766
Loveland;39.2679;-84.2731;United States;12770
Plover;44.4614;-89.5383;United States;12772
Wilton Manors;26.1593;-80.1395;United States;12773
Powell River;49.8837;-124.5500;Canada;12779
Red Oak;32.5204;-96.7861;United States;12780
Channahon;41.4202;-88.2624;United States;12805
Los Lagos;-39.8495;-72.8300;Chile;12813
Suamico;44.6352;-88.0664;United States;12816
Endicott;42.0980;-76.0639;United States;12828
Vicente Guerrero;30.7641;-116.0093;Mexico;12829
Lumberton;30.2562;-94.2071;United States;12829
Horsham;-36.7096;142.1900;Australia;12830
Liestal;47.4830;7.7370;Switzerland;12832
Justice;41.7495;-87.8345;United States;12836
Camabatela;-8.1896;15.3700;Angola;12837
Clarkston;33.8117;-84.2405;United States;12848
Malibu;34.0368;-118.7845;United States;12877
Kingston;41.2652;-75.8875;United States;12878
Herrin;37.7984;-89.0303;United States;12880
Chilca;-12.5196;-76.7400;Peru;12884
Port Royal;32.3579;-80.7047;United States;12886
Obo;5.4000;26.5000;Central African Republic;12887
Tierra Amarilla;-27.4800;-70.2800;Chile;12888
Port Neches;29.9765;-93.9460;United States;12898
Kisoro;-1.3539;29.6983;Uganda;12900
South Sioux City;42.4627;-96.4134;United States;12911
Trenton;39.4791;-84.4620;United States;12912
South Daytona;29.1656;-81.0056;United States;12936
Uyuni;-20.4600;-66.8300;Bolivia;12939
Commerce;33.9963;-118.1519;United States;12947
Superior;39.9346;-105.1586;United States;12951
Forest Hill;32.6619;-97.2662;United States;12953
Moody;33.5986;-86.4963;United States;12956
Rogers;45.1865;-93.5783;United States;12984
Glen Carbon;38.7581;-89.9839;United States;12985
Champasak;14.8833;105.8667;Laos;12994
Kumi;1.4608;33.9361;Uganda;13000
Muynoq;43.7683;59.0214;Uzbekistan;13000
Chelsea;33.3256;-86.6303;United States;13011
New Carrollton;38.9654;-76.8773;United States;13023
University Heights;41.4948;-81.5348;United States;13028
Rochester;42.6866;-83.1197;United States;13029
Menongue;-14.6666;17.7000;Angola;13030
Macara;-4.3796;-79.9500;Ecuador;13035
Bay Saint Louis;30.3281;-89.3774;United States;13043
Guerrero Negro;27.9904;-114.1700;Mexico;13054
Dabola;10.7480;-11.1090;Guinea;13057
North Palm Beach;26.8217;-80.0574;United States;13057
Dunmore;41.4153;-75.6072;United States;13069
Glenn Heights;32.5506;-96.8548;United States;13084
Stoughton;42.9237;-89.2219;United States;13088
Shiloh;38.5535;-89.9161;United States;13090
Newton;35.6630;-81.2333;United States;13098
Mounds View;45.1071;-93.2078;United States;13098
Verona;42.9886;-89.5378;United States;13107
Andover;37.6868;-97.1353;United States;13111
Coatesville;39.9849;-75.8199;United States;13123
Qulan;42.9204;72.7050;Kazakhstan;13128
Tayynsha;53.8481;69.7638;Kazakhstan;13148
Ridgefield Park;40.8543;-74.0201;United States;13154
Eisenstadt;47.8333;16.5333;Austria;13165
Uyar;55.8104;94.3153;Russia;13167
Key Biscayne;25.6908;-80.1653;United States;13182
Namanga;-2.5396;36.8000;Kenya;13193
Beyla;8.6870;-8.6570;Guinea;13204
Powell;40.1678;-83.0817;United States;13204
Clayton;39.8689;-84.3292;United States;13215
Broome;-17.9618;122.2308;Australia;13218
Paso de los Toros;-32.8100;-56.5100;Uruguay;13221
Oakland;41.0313;-74.2408;United States;13224
Dallas;33.9153;-84.8416;United States;13237
Warrensville Heights;41.4363;-81.5222;United States;13251
Sharon;41.2339;-80.4997;United States;13259
Warrenville;41.8210;-88.1856;United States;13269
Fruita;39.1540;-108.7285;United States;13294
Kirensk;57.7857;108.1119;Russia;13308
New Providence;40.6996;-74.4034;United States;13308
Dardenne Prairie;38.7558;-90.7313;United States;13310
San Marino;34.1224;-118.1132;United States;13327
Dolbeau;48.8666;-72.2333;Canada;13337
Shorewood;43.0914;-87.8864;United States;13338
Tokoroa;-38.2245;175.8705;New Zealand;13350
Riverdale;41.6441;-87.6366;United States;13352
Joaquin V. Gonzalez;-25.0833;-64.1834;Argentina;13376
Mariental;-24.6196;17.9599;Namibia;13380
Lake Forest Park;47.7596;-122.2879;United States;13392
Muisne;0.6100;-80.0200;Ecuador;13393
Luganville;-15.5126;167.1766;Vanuatu;13397
Bollnas;61.3520;16.3666;Sweden;13398
Moss Point;30.4240;-88.5289;United States;13398
Faya Largeau;17.9167;19.1167;Chad;13400
Chitipa;-9.7162;33.2666;Malawi;13412
Golyshmanovo;56.3819;68.3715;Russia;13424
Youngsville;30.0960;-91.9964;United States;13424
Mbulu;-3.8496;35.5300;Tanzania;13430
La Grange Park;41.8308;-87.8723;United States;13433
Santa Fe;29.3891;-95.1005;United States;13442
Solana Beach;32.9946;-117.2575;United States;13444
San Carlos;11.2000;-84.8333;Nicaragua;13451
Englewood;39.8644;-84.3071;United States;13470
Groveland;28.6020;-81.8204;United States;13474
Western Springs;41.8022;-87.9006;United States;13479
Bluffdale;40.4743;-111.9383;United States;13484
Cajabamba;-7.6196;-78.0400;Peru;13486
Vicuna;-30.0295;-70.7400;Chile;13496
Chesterton;41.5995;-87.0549;United States;13503
Esil;51.9570;66.3775;Kazakhstan;13504
Richton Park;41.4821;-87.7353;United States;13505
Swansea;38.5507;-89.9859;United States;13518
West Haven;41.2082;-112.0538;United States;13532
Baker;30.5833;-91.1581;United States;13537
Chanaral;-29.0300;-71.4300;Chile;13543
Palos Verdes Estates;33.7871;-118.3976;United States;13544
Lyndhurst;41.5172;-81.4922;United States;13557
Vadnais Heights;45.0570;-93.0747;United States;13561
Washington;40.1740;-80.2466;United States;13566
Lone Tree;39.5308;-104.8710;United States;13566
Havre de Grace;39.5481;-76.1145;United States;13576
Frias;-28.6496;-65.1500;Argentina;13594
Atlantic Beach;30.3372;-81.4128;United States;13608
Mar de Ajo;-36.7162;-56.6766;Argentina;13610
Carpinteria;34.3962;-119.5117;United States;13622
Grover Beach;35.1204;-120.6199;United States;13628
Port Lincoln;-34.7332;135.8666;Australia;13630
Brecksville;41.3079;-81.6193;United States;13632
Pedreiras;-4.5696;-44.6700;Brazil;13638
Bongaree;-27.0787;153.1509;Australia;13649
Palmetto;27.5251;-82.5750;United States;13661
St. Ann's Bay;18.4326;-77.1995;Jamaica;13671
Swellendam;-34.0196;20.4300;South Africa;13674
Motupe;-6.1500;-79.7100;Peru;13681
Monroe;39.4461;-84.3666;United States;13683
Lamas;-6.4300;-76.5200;Peru;13693
Seabrook;29.5751;-95.0236;United States;13693
Soddy-Daisy;35.2571;-85.1740;United States;13693
Sauk Rapids;45.5980;-94.1540;United States;13722
Thompson;55.7499;-97.8666;Canada;13727
Whitehall;40.3602;-79.9898;United States;13733
Zareh Sharan;32.8500;68.4167;Afghanistan;13737
Wauconda;42.2748;-88.1359;United States;13737
Ang Thong;14.5833;100.4500;Thailand;13738
Elizabethton;36.3363;-82.2380;United States;13743
Harper Woods;42.4390;-82.9292;United States;13743
North Mankato;44.1811;-94.0380;United States;13746
Bandarbeyla;9.4833;50.8167;Somalia;13753
Waunakee;43.1833;-89.4433;United States;13755
Destin;30.3950;-86.4701;United States;13765
Bexley;39.9650;-82.9343;United States;13786
Maumee;41.5696;-83.6636;United States;13787
Quesnel;52.9837;-122.4833;Canada;13788
Sharonville;39.2825;-84.4069;United States;13797
Mwinilunga;-11.7396;24.4400;Zambia;13798
Wood Dale;41.9666;-87.9808;United States;13798
Singleton;-32.5695;151.1600;Australia;13813
Glenpool;35.9484;-96.0052;United States;13814
Roselle Park;40.6653;-74.2666;United States;13821
Kem;64.9536;34.5684;Russia;13829
Wixom;42.5244;-83.5346;United States;13831
Hazel Crest;41.5732;-87.6899;United States;13837
Guapi;2.5604;-77.8600;Colombia;13853
Middlesex;40.5744;-74.5011;United States;13867
Richmond;-33.5995;150.7400;Australia;13880
Kinkala;-4.3560;14.7620;Congo (Brazzaville);13882
Ephrata;40.1811;-76.1812;United States;13885
Allouez;44.4721;-88.0261;United States;13886
Port Augusta;-32.4900;137.7700;Australia;13897
Gardendale;33.6676;-86.8070;United States;13906
Lewisville;36.1029;-80.4167;United States;13913
Mount Dora;28.8143;-81.6344;United States;13916
Hidalgo;26.1080;-98.2481;United States;13931
Whitefish Bay;43.1132;-87.9004;United States;13950
Hickory Hills;41.7248;-87.8281;United States;13950
Forest Park;41.8683;-87.8157;United States;13951
Hendersonville;35.3240;-82.4578;United States;13954
Calera;33.1249;-86.7450;United States;13979
East Wenatchee;47.4172;-120.2809;United States;13983
Koundara;12.4800;-13.2960;Guinea;13990
Beach Park;42.4260;-87.8583;United States;13995
Grain Valley;39.0166;-94.2086;United States;13996
Port Orchard;47.5160;-122.6615;United States;13997
Centerton;36.3565;-94.2963;United States;14001
Chinsali;-10.5496;32.0600;Zambia;14015
Wangaratta;-36.3600;146.3000;Australia;14022
Muscle Shoals;34.7436;-87.6344;United States;14022
Ferndale;48.8525;-122.5892;United States;14026
Collingswood;39.9160;-75.0759;United States;14027
Southern Pines;35.1921;-79.4043;United States;14029
Lamphun;18.5030;99.0740;Thailand;14030
Chippewa Falls;44.9358;-91.3902;United States;14035
Covington;33.6049;-83.8465;United States;14044
Corovode;40.5167;20.2333;Albania;14046
Maqat;47.6482;53.3265;Kazakhstan;14082
Cayce;33.9458;-81.0432;United States;14086
Sironko;1.2500;34.3000;Uganda;14100
Grovetown;33.4503;-82.2076;United States;14109
Shilka;51.8706;116.0306;Russia;14132
Anatuya;-28.4661;-62.8333;Argentina;14133
Livingston;37.3875;-120.7248;United States;14140
Boutilimit;17.5504;-14.7000;Mauritania;14142
Willowick;41.6343;-81.4680;United States;14148
Cahokia;38.5649;-90.1792;United States;14151
Greendale;42.9371;-88.0018;United States;14159
Juan Aldama;24.2904;-103.3900;Mexico;14162
Brooks;50.5671;-111.9000;Canada;14163
Highland Park;40.5006;-74.4283;United States;14164
New Franklin;40.9525;-81.5839;United States;14165
Williams Lake;52.1166;-122.1500;Canada;14168
Schwyz;47.0200;8.6480;Switzerland;14177
Chicago Ridge;41.7034;-87.7795;United States;14186
Kaoma;-14.7796;24.8000;Zambia;14212
El Daba;31.0338;28.4333;Egypt;14212
Kouroussa;10.6530;-9.8920;Guinea;14223
Maridi;4.9151;29.4769;South Sudan;14224
Antioch;42.4744;-88.0720;United States;14235
Chota;-6.5496;-78.6500;Peru;14240
Ballina;-28.8614;153.5680;Australia;14242
Port Hedland;-20.3104;118.6060;Australia;14288
Beacon;41.5036;-73.9655;United States;14289
Paradise Valley;33.5435;-111.9595;United States;14293
Alausi;-2.1900;-78.8500;Ecuador;14294
Coronel Bogado;-27.1700;-56.2500;Paraguay;14297
Hopatcong;40.9541;-74.6593;United States;14298
Greensburg;40.3113;-79.5444;United States;14299
Metuchen;40.5424;-74.3628;United States;14349
Livingston;15.8307;-88.7562;Guatemala;14350
Mill Valley;37.9085;-122.5420;United States;14355
Abadla;31.0171;-2.7333;Algeria;14364
Kingston;-42.9911;147.3084;Australia;14371
Hartselle;34.4391;-86.9400;United States;14373
Basse Santa Su;13.3100;-14.2230;Gambia, The;14380
Torshavn;62.0300;-6.8200;Faroe Islands;14398
Port Antonio;18.1590;-76.3800;Jamaica;14400
Nioro du Sahel;15.2304;-9.5900;Mali;14421
Miami Springs;25.8195;-80.2895;United States;14424
Ascension;-15.6996;-63.0800;Bolivia;14429
Pineville;31.3414;-92.4096;United States;14429
Gabu;12.2800;-14.2340;Guinea-Bissau;14430
Hewitt;31.4520;-97.1962;United States;14435
Norridge;41.9637;-87.8231;United States;14437
Gwanda;-20.9396;29.0100;Zimbabwe;14450
Hawaiian Gardens;33.8303;-118.0728;United States;14450
Phillipsburg;40.6895;-75.1821;United States;14459
Lindenhurst;42.4175;-88.0258;United States;14467
Johnson City;42.1230;-75.9624;United States;14508
Kiboga;0.9161;31.7742;Uganda;14512
Fairview;40.8182;-74.0022;United States;14537
Ust' Ordynskiy;52.8330;104.7000;Russia;14538
Robbinsdale;45.0261;-93.3332;United States;14544
Franklin Park;40.5903;-80.0999;United States;14552
Bosobolo;4.1904;19.8800;Congo (Kinshasa);14553
Mount Washington;38.0429;-85.5550;United States;14554
Saraland;30.8453;-88.0988;United States;14576
Falls Church;38.8847;-77.1751;United States;14583
West Richland;46.3115;-119.3997;United States;14596
Fraser;42.5388;-82.9496;United States;14608
Oldsmar;28.0507;-82.6697;United States;14617
Midlothian;41.6254;-87.7243;United States;14634
Tecpan;17.2500;-100.6800;Mexico;14638
Goure;13.9874;10.2700;Niger;14639
Worthington;40.0949;-83.0210;United States;14646
Abong Mbang;3.9837;13.1833;Cameroon;14661
Jennings;38.7230;-90.2643;United States;14674
Hayden;47.7680;-116.8040;United States;14693
San Ramon;-11.1296;-75.3400;Peru;14708
Prince Rupert;54.3167;-130.3300;Canada;14708
Thibodaux;29.7941;-90.8163;United States;14713
Ondorhaan;47.3167;110.6500;Mongolia;14723
Ijevan;40.8756;45.1492;Armenia;14737
Tamuin;21.9804;-98.7500;Mexico;14748
Mastic Beach;40.7667;-72.8420;United States;14762
Beech Grove;39.7153;-86.0870;United States;14795
Nuuk;64.1983;-51.7327;Greenland;14798
Graham;36.0597;-79.3899;United States;14814
Urzhar;47.1002;81.6048;Kazakhstan;14826
Hugo;45.1671;-92.9588;United States;14828
Peshkopi;41.6833;20.4333;Albania;14848
Solothurn;47.2120;7.5370;Switzerland;14853
Chegdomyn;51.1178;133.0241;Russia;14855
Buford;34.1185;-83.9917;United States;14868
Chubbuck;42.9226;-112.4702;United States;14869
Mariestad;58.7050;13.8280;Sweden;14891
Tenafly;40.9175;-73.9531;United States;14900
Tonawanda;43.0105;-78.8805;United States;14904
Swift Current;50.2837;-107.7666;Canada;14906
Tecuala;22.4004;-105.4600;Mexico;14921
Jackson;37.3794;-89.6525;United States;14932
Bredasdorp;-34.5295;20.0300;South Africa;14936
Izamal;20.9304;-89.0201;Mexico;14954
Tsumeb;-19.2400;17.7100;Namibia;14959
College Park;33.6370;-84.4629;United States;14959
Mebane;36.0879;-79.2751;United States;14973
Salyan;28.3500;82.1833;Nepal;15000
Ramechhap;27.3260;86.0870;Nepal;15000
Bhimphedi;27.5510;85.1300;Nepal;15000
Gikongoro;-2.4833;29.5667;Rwanda;15000
Chaguaramas;9.2159;-63.7523;Venezuela;15000
Chaghcharan;34.5167;65.2500;Afghanistan;15000
Paro;27.3833;89.5167;Bhutan;15000
Kok Yangak;41.0307;73.2058;Kyrgyzstan;15000
Newport;39.0855;-84.4869;United States;15033
Powder Springs;33.8660;-84.6838;United States;15052
Vandalia;39.8790;-84.1930;United States;15053
Longwood;28.7018;-81.3488;United States;15061
Hartford;43.3218;-88.3781;United States;15064
Dalandzadgad;43.5836;104.4403;Mongolia;15093
Santa Barbara;14.9190;-88.2360;Honduras;15119
Luderitz;-26.6480;15.1594;Namibia;15137
Callaway;30.1351;-85.5598;United States;15144
Sarande;39.8770;20.0000;Albania;15147
Waxhaw;34.9362;-80.7431;United States;15147
West Park;25.9840;-80.1922;United States;15153
Lakeway;30.3557;-97.9805;United States;15154
Weston;44.8906;-89.5487;United States;15167
Yorkton;51.2171;-102.4665;Canada;15172
Manga;11.6620;-1.0650;Burkina Faso;15173
Cambridge;-37.8894;175.4703;New Zealand;15192
Depew;42.9117;-78.7044;United States;15193
Daru;-9.1092;143.2337;Papua New Guinea;15214
Kenmore;42.9646;-78.8713;United States;15217
Belmopan;17.2520;-88.7671;Belize;15220
Sao Cabriel da Cachoeira;-0.1332;-67.0833;Brazil;15231
Ramsey;41.0595;-74.1454;United States;15242
Vyazemskiy;47.5328;134.7475;Russia;15247
Niceville;30.5291;-86.4754;United States;15249
Tessenei;15.1104;36.6575;Eritrea;15255
Takeo;10.9838;104.7833;Cambodia;15264
Udachnyy;66.4232;112.3965;Russia;15266
Zamora;-4.0696;-78.9700;Ecuador;15276
Lady Lake;28.9240;-81.9300;United States;15317
Millbrook;32.5033;-86.3729;United States;15318
Junin;-11.1496;-76.0100;Peru;15320
Cardenas;22.0000;-99.6700;Mexico;15331
Berkley;42.4986;-83.1853;United States;15331
Bradley;41.1643;-87.8451;United States;15344
Bay Village;41.4851;-81.9315;United States;15344
Kulunda;52.5827;78.9473;Russia;15345
Villa Rica;33.7305;-84.9170;United States;15345
Nerchinsk;52.0090;116.5486;Russia;15360
Crowley;32.5780;-97.3584;United States;15389
Nyunzu;-5.9496;28.0167;Congo (Kinshasa);15397
Burrel;41.6260;20.0160;Albania;15405
Kerouane;9.2704;-9.0200;Guinea;15406
Herisau;47.3833;9.2833;Switzerland;15438
Villa Union;23.2000;-106.2300;Mexico;15443
Kuala Lipis;4.1840;102.0420;Malaysia;15448
Griffith;-34.2900;146.0400;Australia;15455
Rio Bueno;-40.3400;-72.9600;Chile;15456
Addison;32.9587;-96.8356;United States;15458
Hueytown;33.4237;-87.0221;United States;15460
Chainat;15.1790;100.1260;Thailand;15469
Westbury;40.7599;-73.5891;United States;15493
Aarau;47.3900;8.0340;Switzerland;15501
Fairburn;33.5497;-84.5914;United States;15520
Satipo;-11.2600;-74.6900;Peru;15532
Monte Plata;18.8070;-69.7840;Dominican Republic;15532
Ammon;43.4747;-111.9568;United States;15540
Pembroke;45.8503;-77.1166;Canada;15551
Pimentel;-6.8296;-79.9300;Peru;15552
Wilkinsburg;40.4442;-79.8733;United States;15554
Viana Do Castelo;41.6962;-8.8441;Portugal;15555
New Haven;41.0669;-85.0282;United States;15560
Grosse Pointe Woods;42.4366;-82.8987;United States;15560
Pataskala;40.0110;-82.7155;United States;15566
Portalegre;39.2900;-7.4230;Portugal;15581
La Grange;41.8072;-87.8742;United States;15581
Middleburg Heights;41.3695;-81.8151;United States;15587
Loncoche;-39.3700;-72.6300;Chile;15590
At Bashy;41.1725;75.7968;Kyrgyzstan;15601
Dedza;-14.3667;34.3333;Malawi;15608
West University Place;29.7157;-95.4321;United States;15608
Mount Holly;35.3115;-81.0100;United States;15635
Hermitage;41.2310;-80.4412;United States;15635
Long Beach;30.3608;-89.1650;United States;15642
Villa Hayes;-25.0900;-57.5300;Paraguay;15643
Stallings;35.1079;-80.6608;United States;15647
Elkton;39.6067;-75.8210;United States;15652
Gornyak;50.9881;81.4877;Russia;15668
Kodinskiy;58.6981;99.1777;Russia;15670
Ripon;37.7415;-121.1309;United States;15677
Santiago Tuxtla;18.4704;-95.3000;Mexico;15681
Bellevue;44.4593;-87.9554;United States;15687
Pacific Grove;36.6192;-121.9255;United States;15698
Overland;38.6967;-90.3689;United States;15708
Washougal;45.5812;-122.3433;United States;15711
Greenwood Village;39.6152;-104.9131;United States;15721
La Palma;33.8504;-118.0406;United States;15722
Harrisburg;35.3128;-80.6492;United States;15728
Asbury Park;40.2226;-74.0117;United States;15767
Groves;29.9457;-93.9164;United States;15769
Yoro;15.0600;-87.2900;Honduras;15774
Shively;38.1970;-85.8136;United States;15800
Baruun Urt;46.7000;113.2833;Mongolia;15805
Camrose;53.0167;-112.8166;Canada;15808
Cliza;-17.5900;-65.9300;Bolivia;15816
Live Oak;29.5545;-98.3404;United States;15820
Derzhavinsk;51.1021;66.3075;Kazakhstan;15848
Knightdale;35.7918;-78.4964;United States;15849
Nikel;69.4126;30.2188;Russia;15866
Bodaybo;57.9650;114.3290;Russia;15933
Lake Saint Louis;38.7848;-90.7873;United States;15936
Dyer;41.4977;-87.5088;United States;15941
Grandville;42.9003;-85.7564;United States;15970
Auburndale;28.0966;-81.8008;United States;15973
Hernando;34.8496;-89.9920;United States;15981
Aurora;41.3118;-81.3450;United States;15982
Nieuw Nickerie;5.9504;-56.9900;Suriname;15992
Humble;29.9922;-95.2655;United States;15997
North Arlington;40.7875;-74.1273;United States;16009
Rye;40.9690;-73.6878;United States;16009
Conyers;33.6645;-83.9967;United States;16015
Ilave;-16.0796;-69.6700;Peru;16033
Madison;40.7586;-74.4171;United States;16033
Nikolayevsk;50.0161;45.4261;Russia;16044
Aberdeen;39.5146;-76.1730;United States;16049
Fonte Boa;-2.5138;-66.0916;Brazil;16060
San Gabriel;0.6100;-77.8400;Ecuador;16066
Lake Wales;27.9193;-81.5969;United States;16066
Kaukauna;44.2776;-88.2644;United States;16086
Nyahanga;-2.3829;33.5500;Tanzania;16092
Floral Park;40.7226;-73.7029;United States;16103
Hope Mills;34.9696;-78.9581;United States;16135
Dispur;26.1440;91.7666;India;16140
San Francisco Gotera;13.7000;-88.1000;El Salvador;16152
Griffith;41.5279;-87.4240;United States;16152
Compostela;21.2304;-104.9000;Mexico;16162
Buda;30.0846;-97.8440;United States;16163
Horqueta;-23.3396;-57.0500;Paraguay;16171
Huarmey;-10.0696;-78.1600;Peru;16172
Prospect Heights;42.1039;-87.9267;United States;16180
Sparti;37.0737;22.4297;Greece;16187
Xaignabouri;19.2505;101.7501;Laos;16200
Laguna Woods;33.6099;-117.7299;United States;16200
Koulamoutou;-1.1329;12.4833;Gabon;16222
New Port Richey;28.2468;-82.7170;United States;16256
Fort Thomas;39.0804;-84.4497;United States;16263
San Martin;3.6904;-73.6900;Colombia;16273
Fairview Park;41.4419;-81.8530;United States;16292
Republic;37.1452;-93.4447;United States;16294
Morton;40.6137;-89.4668;United States;16301
North Myrtle Beach;33.8228;-78.7093;United States;16310
Mount Clemens;42.5976;-82.8820;United States;16312
Center Point;33.6447;-86.6851;United States;16313
Gobabis;-22.4550;18.9630;Namibia;16321
Butha-Buthe;-28.7500;28.2500;Lesotho;16330
Kupina;54.3592;77.2742;Russia;16333
Bridgeview;41.7402;-87.8067;United States;16335
South River;40.4455;-74.3784;United States;16349
Gawler;-34.6074;138.7264;Australia;16362
Streetsboro;41.2396;-81.3456;United States;16365
Sabaneta;19.5050;-71.3450;Dominican Republic;16380
Karema;-6.8162;30.4333;Tanzania;16385
Collipulli;-37.9600;-72.4300;Chile;16392
Dajabon;19.5480;-71.7050;Dominican Republic;16398
Ntungamo;-0.8794;30.2642;Uganda;16400
Riviere-du-Loup;47.8333;-69.5333;Canada;16403
Santa Lucia;-34.4700;-56.4000;Uruguay;16438
Riverdale;33.5639;-84.4103;United States;16439
Marsabit;2.3300;37.9800;Kenya;16460
Westchester;41.8492;-87.8906;United States;16461
Lake Mary;28.7591;-81.3360;United States;16474
Opa-locka;25.8997;-80.2551;United States;16479
Mulanje;-16.0333;35.5000;Malawi;16483
Cuilapa;14.2790;-90.2980;Guatemala;16484
Hazel Park;42.4619;-83.0977;United States;16489
Morganton;35.7407;-81.7002;United States;16519
Ham Lake;45.2545;-93.2039;United States;16528
Stuart;27.1962;-80.2438;United States;16543
Vienna;38.8996;-77.2597;United States;16544
Troutdale;45.5372;-122.3955;United States;16554
Kamenka;53.1947;44.0444;Russia;16560
Akureyi;65.6666;-18.1000;Iceland;16563
Country Club Hills;41.5638;-87.7246;United States;16564
Bellinzona;46.1970;9.0200;Switzerland;16572
Highland Village;33.0897;-97.0615;United States;16587
Lansdale;40.2417;-75.2812;United States;16588
Fairview Heights;38.5974;-90.0053;United States;16588
Manassas Park;38.7719;-77.4450;United States;16591
Queenstown;-45.0227;168.7251;New Zealand;16600
Donna;26.1468;-98.0560;United States;16638
Clemson;34.6838;-82.8124;United States;16649
Poronaysk;49.2416;143.0850;Russia;16677
Puerto Lopez;4.0900;-72.9600;Colombia;16678
Perry;32.4714;-83.7283;United States;16684
Seagoville;32.6530;-96.5455;United States;16715
Oconomowoc;43.0994;-88.4951;United States;16717
Morombe;-21.7391;43.3657;Madagascar;16727
Mercedes;26.1533;-97.9128;United States;16734
Mossel Bay;-34.1700;22.1300;South Africa;16743
Otsego;45.2660;-93.6199;United States;16755
Apodi;-5.6500;-37.8000;Brazil;16757
La Marque;29.3690;-94.9957;United States;16766
Mikumi;-7.3996;36.9800;Tanzania;16780
Bristol;36.6179;-82.1607;United States;16790
Marib;15.4210;45.3340;Yemen;16794
Karratha;-20.7304;116.8700;Australia;16796
Clayton;38.6444;-90.3303;United States;16805
Washington;40.7048;-89.4346;United States;16811
Tolanaro;-25.0268;46.9900;Madagascar;16818
Norcross;33.9378;-84.2065;United States;16845
Bella Vista;-22.1296;-56.5200;Paraguay;16852
El Segundo;33.9169;-118.4021;United States;16853
Tavares;28.7927;-81.7364;United States;16865
Goodlettsville;36.3323;-86.7032;United States;16867
New Milford;40.9337;-74.0196;United States;16868
Cohoes;42.7732;-73.7077;United States;16875
Ngara;-2.4695;30.6500;Tanzania;16890
Artesia;33.8676;-118.0806;United States;16904
Zaghouan;36.4000;10.1470;Tunisia;16911
Vero Beach;27.6463;-80.3930;United States;16919
Carmelo;-33.9896;-58.3000;Uruguay;16921
Phoenixville;40.1358;-75.5201;United States;16943
Wayne;42.2774;-83.3877;United States;16947
El Cayo;17.1560;-89.0610;Belize;16977
Pinas;-3.6700;-79.6500;Ecuador;16981
Ihosy;-22.3996;46.1167;Madagascar;16990
Nevelsk;46.6803;141.8699;Russia;17000
Ambriz;-7.8550;13.1250;Angola;17000
Vila Real;41.2940;-7.7370;Portugal;17001
Monte Cristi;19.8670;-71.6500;Dominican Republic;17001
Harnosand;62.6340;17.9340;Sweden;17016
Plast;54.3685;60.8085;Russia;17050
Sunland Park;31.8195;-106.5948;United States;17061
Makokou;0.5671;12.8666;Gabon;17070
Lemont;41.6698;-87.9830;United States;17075
Kingsland;30.8193;-81.7219;United States;17077
South Ogden;41.1714;-111.9568;United States;17101
La Vista;41.1816;-96.0666;United States;17116
Wadi Halfa;21.8000;31.3500;Sudan;17121
Bloemhof;-27.6496;25.5900;South Africa;17122
Dutse;11.7992;9.3503;Nigeria;17129
Pallasovka;50.0477;46.8773;Russia;17139
Clive;41.6147;-93.7979;United States;17172
East Cleveland;41.5318;-81.5795;United States;17187
Kangaba;11.9404;-8.4400;Mali;17232
Shorewood;41.5175;-88.2149;United States;17249
Saint John;41.4431;-87.4699;United States;17259
West Columbia;33.9925;-81.0919;United States;17265
Massapequa Park;40.6816;-73.4496;United States;17266
Ashwaubenon;44.4795;-88.0889;United States;17271
Alton;26.2884;-98.3098;United States;17278
Portland;27.8913;-97.3280;United States;17287
North Canton;40.8743;-81.3971;United States;17290
Loikaw;19.6650;97.2060;Burma;17293
Mehtar Lam;34.6500;70.1667;Afghanistan;17345
Bulgan;48.8106;103.5317;Mongolia;17348
Palos Hills;41.6986;-87.8266;United States;17358
Eldorado;24.3305;-107.3700;Mexico;17365
Eldorado;-26.2000;-54.6000;Argentina;17365
Broken Hill;-31.9500;141.4331;Australia;17395
Martinsburg;39.4582;-77.9776;United States;17404
25 de Mayo;-37.8000;-67.6833;Argentina;17430
Same;-4.0696;37.7200;Tanzania;17455
Bugt;48.7838;121.9334;China;17457
Lindenwold;39.8172;-74.9898;United States;17471
Karokh;34.4868;62.5918;Afghanistan;17484
Boulsa;12.6570;-0.5690;Burkina Faso;17489
Ilam;26.9080;87.9260;Nepal;17491
Nederland;29.9707;-94.0015;United States;17491
Anoka;45.2099;-93.3893;United States;17522
Zachary;30.6641;-91.1623;United States;17538
